event_id	username	verb	starttime	endtime	object	target	location	context	originalrequest	timestamp
64449	Sam Agten	commented	2013-03-11T10:14:32Z	(null) 	http://lpg13.wordpress.com/2013/03/08/digital-prototyping/comment-page-1/#comment-29	(null)	(null)	chikul13	<p>I think it depends on the question: &#8220;why use mobile?&#8221;.<br /> Does mobile just suit your storyboard? Or are you actually using certain technologies of a mobile device such as a gyroscope, gps, etc? If your answer to the latter is yes then I would definitely go for a native app (web apps have a hard time accessing device specific features). Also note that if you go for a web app, your app needs to be accessed from a browser and cannot be discovered using the play-store/app-store. </p> <p>I would think on how much added value a multi-platform attempt really gives you at this time.</p> 	2013/03/11 10:19:23 AM
64489	apirlot4kul	commented	2013-03-11T11:24:29Z	(null) 	http://chinterest.wordpress.com/2013/03/08/testing-the-paper-prototype/comment-page-1/#comment-24	(null)	(null)	chikul13	<p>I really like the way you show your functions using the pictures and the arrows pointing out what will happen. About the swiping tutorial, don&#8217;t you think a lot of people would just skip this. I know I do everytime an application offers me a tutorial. Maybe you could also use some arrows or something to indicate there is more? On the other hand alot of smartphones have swiping, so maybe people will discover it by themselves.</p> 	2013/03/11 11:35:05 AM
63233	Gert van Wijn	commented	2013-03-09T15:18:28Z	(null) 	http://chinterest.wordpress.com/2013/03/08/testing-the-paper-prototype/comment-page-1/#comment-21	(null)	(null)	chikul13	<p>For me, the idea of swiping between pages, wouldn&#8217;t come to mind immediately. And I think it isn&#8217;t the obvious action for most users.<br /> If you really want to make use of this, you should at least give some kind of tutorial the first time a user uses the application ..</p> 	2013/03/09 03:19:08 PM
64638	srousseeuw	commented	2013-03-11T16:20:25Z	(null) 	http://chimovez.wordpress.com/2013/03/10/paper-prototype-evaluation/comment-page-1/#comment-18	(null)	(null)	chikul13	<p>I totally agree with Simon the fact that incorporating third-party services isn&#8217;t ignorable anymore!<br /> Looking forward to your next, digital step in the process! I hope you can fulfil all your plans <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /><br /> For problem 1 and 2 maybe you should still stick to the symbols, especially when you&#8217;re working with an app, you don&#8217;t have too much space to keep everything simple and clear.<br /> You can just try it out with your digital prototype with a maybe clearer image, and if they still don&#8217;t get it then, you can change it to &#8216;from&#8217; and &#8216;to&#8217;.<br /> It also depends off course if you would like that colourblind people use your app, yes or no&#8230;<br /> To focus on problem 8 for a moment, maybe it is better to just make it impossible to have a profile picture in the first place.<br /> Or maybe you just take over your profile picture of Facebook, let them handle the storage, changing,&#8230;<br /> It could narrow the scope of your program <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':)' class='wp-smiley' /> </p> 	2013/03/11 04:23:23 PM
63895	sdehaes	commented	2013-03-10T15:36:14Z	(null) 	http://chinterest.wordpress.com/2013/03/08/testing-the-paper-prototype/comment-page-1/#comment-22	(null)	(null)	chikul13	<p>I like the changes you made in the second prototype! I had the feeling the first prototype indeed had too much functions when I tested it. And I felt the search function with the hashtags was too confusing.<br /> One thing I do mind about the second prototype is that there are maybe a bit too much little icons underneath every recomendation? But I guess that is something you will have to test in a software prototype <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':)' class='wp-smiley' /> </p> 	2013/03/10 03:50:18 PM
63926	pj_verbruggen	commented	2013-03-10T16:49:36Z	(null) 	http://lpg13.wordpress.com/2013/03/06/testing-our-paper-prototype/comment-page-1/#comment-27	(null)	(null)	chikul13	<p>We also experienced the limits of a paper prototype, definitely with some quick drawing everything looks less clear. Maybe you can add some pictures of your changes? Because now it is hard to know whether you managed to solve the problems or not. But if you are already started on your digital prototype we can probably check that out next session so that&#8217;s fine too. Good luck !</p> 	2013/03/10 04:50:55 PM
63939	pj_verbruggen	commented	2013-03-10T17:01:39Z	(null) 	http://jetschi.wordpress.com/2013/03/06/prototype-iteration-1-finished/comment-page-1/#comment-27	(null)	(null)	chikul13	<p>I don&#8217;t think comments are necessary. It is a nice extra feature, but I think you should focus on the design first. When that is good, you can always add comment features.<br /> The updates on a Facebook wall can be seen as spamming, but hey, if it makes your application famous, why not? The user can always turn of the feature. Spotify did it too and I think that was an important part in their success.</p> <p>As a user I indeed had some troubles with the advanced filters: all the sliders and the time filters weren&#8217;t very clear. I agree that a digital prototype can improve that but when I read &#8220;A second u201ctimeu201d filter was added&#8221; I think you maybe make it too complex. My advice is too just drop such extra features if it is making your design more complex. But if you manage to do it nicely then you can keep it of course.</p> 	2013/03/10 05:06:10 PM
64518	simonchuptys	commented	2013/03/11 12:10:05 PM	(null) 	http://chimovez.wordpress.com/2013/03/10/paper-prototype-evaluation/comment-page-1/#comment-17	(null)	(null)	chikul13	<p>I think it was a very good idea to first do the tests yourself before involving non-teammembers. We did this ourselves and it surprised us how small subtleties in the question-asking could have a major impact in how the test persons interpreted the tasks.<br /> You also give a nice overview of all the shortcomings of the first prototype, along with the solutions you applied. The second iteration clearly indicates that these solutions were successful!<br /> Incorporating third-party services is critical for the success of these kind of applications nowadays (at least in my opinion). No need to reinvent the wheel <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /> . It also makes sure a lot of people get to know about your application, which is always nice.<br /> Related to being a test person, i also had the feeling that some teams didn&#8217;t fully make up their mind about how certain aspects of their prototype should work. This probably is because of a lack of private (within the team) testing.<br /> To conclude, i think it&#8217;s great that your second prototype proved to be successful and i&#8217;m very interested to see how to digital prototype will turn out!</p> 	2013/03/11 12:20:37 PM
64911	Sander Voeten	commented	2013-03-12T02:26:10Z	(null) 	http://chimovez.wordpress.com/2013/03/10/paper-prototype-evaluation/comment-page-1/#comment-19	(null)	(null)	chikul13	<p>I also totally agree with Simon, but Sebastiaan the picture that we refer to in problem 8 does not relate to a certain profile picture of the user, because then you would have got a good point. But our application is about location sharing and there can optionally be taken a picture of the environment to support the location and message that is shared.<br /> I certainly agree with how important and easy it is nowadays to incorporate third-party services instead of creating everything ourselves!</p> 	2013/03/12 02:30:34 AM
65185	jyyrcddc	commented	2013-03-12T15:45:59Z	(null) 	http://chimovez.wordpress.com/2013/03/10/paper-prototype-evaluation/comment-page-1/#comment-20	(null)	(null)	chikul13	<p>Why did you decide to make conversations part of your application?<br /> It seems to me a better (and easier) alternative would be to give the option to start a conversation with the person that sent the location using the device&#8217;s built-in chat functions. That will most likely give more functionality and the users can keep the conversations with their friends in one place on the device.</p> 	2013/03/12 04:00:54 PM
65198	simonchuptys	commented	2013-03-12T16:09:05Z	(null) 	http://chinterest.wordpress.com/2013/03/08/testing-the-paper-prototype/comment-page-1/#comment-26	(null)	(null)	chikul13	<p>On the swiping case (or actually any gesture-related interface): In my opinion, there should always be some kind of visual cue to let users know about the functionality. The trick is to make it so that in blends in with the rest of the interface while still doing its job. I don&#8217;t like interfaces were things &#8216;happen&#8217; just because you move over some region of the screen, but that might just be me <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /> It usually takes some time for people to get used to these features, so introducing them with a tutorial is very important.</p> 	2013/03/12 04:16:02 PM
65209	Thomas Demoor	commented	2013-03-12T16:20:08Z	(null) 	http://chimovez.wordpress.com/2013/03/10/paper-prototype-evaluation/comment-page-1/#comment-21	(null)	(null)	chikul13	<p>I do fully agree to use symbols instead of text. Personally I think that symbols are way more attractive to the users than some boring text. Offcourse the buttons should have a certain indication of their functionality, but after a while the user will remember this and the symbols will be perfectly clear.</p> 	2013/03/12 04:31:20 PM
65312	tommekevdb	commented	2013-03-12T19:52:39Z	(null) 	http://teamtgv.wordpress.com/2013/03/01/step-3-paper-prototype/comment-page-1/#comment-26	(null)	(null)	chikul13	<p>Although I agree that cyber bullying is not really going to be a problem here, motivating your users to keep using your application might be. If your users rarely thumb things up, but start thumbing down mediocre suggestions just because they didn&#8217;t feel like eating Belgian fries at that time for example, the person suggesting those things would only see his overall &#8220;score&#8221; go down.<br /> You can keep the thumb down button as it is a powerful tool to find out what your friends like AND dislike, but make sure that it doesn&#8217;t get abused.</p> 	2013/03/12 08:04:02 PM
65343	tommekevdb	commented	2013-03-12T20:50:42Z	(null) 	http://lpg13.wordpress.com/2013/03/08/digital-prototyping/comment-page-1/#comment-31	(null)	(null)	chikul13	<p>Sam has a good point with the device specific technologies, so you should definitely check whether or not web apps are capable of accessing those technologies you need. If they can it&#8217;s probably better to go for web apps. If you really need some specific technologies that are hard or even impossible to use with web apps, then you don&#8217;t really have another choice but to go for the native apps.</p> 	2013/03/12 09:04:49 PM
67587	jyyrcddc	commented	2013-03-16T18:12:00Z	(null) 	http://teamschi.wordpress.com/2013/03/12/testing-paper-prototype/comment-page-1/#comment-25	(null)	(null)	chikul13	<p>I think the remove friend function should carry some more &#8216;weight&#8217;: it&#8217;s a permanent action that usually takes some consideration and a little button next to the name does not reflect that.<br /> An alternative would be to have a checkbox with every name and a &#8220;Delete selected&#8221; button above the list, but if you don&#8217;t that have any other operations to perform on entries in the list that might be overkill.</p> 	2013/03/16 06:19:41 PM
67962	Sven Charleer	commented	2013-03-17T10:10:51Z	(null) 	http://chiconcarne.wordpress.com/2013/03/15/evaluating-the-first-version-of-the-friet-app/comment-page-1/#comment-18	(null)	(null)	chikul13	<p>One way to fix the rate this issue, is allowing the user to change their rating afterwards. Look at existing examples like Facebook.</p> 	2013/03/17 10:15:07 AM
67983	Sven Charleer	commented	2013-03-17T10:30:39Z	(null) 	http://hatchi13.wordpress.com/2013/03/15/userevaluations/comment-page-1/#comment-26	(null)	(null)	chikul13	<p>You mention that some problems might be found due to testers being programmers themselves. Have you tried evaluating your prototype with users outside of class? Friends, family &#8230;</p> 	2013/03/17 10:45:26 AM
67970	Sven Charleer	commented	2013-03-17T10:27:32Z	(null) 	http://chinterest.wordpress.com/2013/03/08/testing-the-paper-prototype/comment-page-1/#comment-27	(null)	(null)	chikul13	<p>Check out a Windows Phone if you get the chance, they rely on heavy on swiping left and right. In some screens it works, as they provide a simple hint. (although it didn&#8217;t work for me when I was trying to find the settings screen <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /> )</p> 	2013/03/17 10:30:15 AM
67971	Sven Charleer	commented	2013-03-17T10:16:35Z	(null) 	http://chimovez.wordpress.com/2013/03/10/paper-prototype-evaluation/comment-page-1/#comment-22	(null)	(null)	chikul13	<p>Try to add &#8220;screenshots&#8221; to your post next time. While I do remember parts of your prototype, new visitors would miss out on your interesting findings.</p> 	2013/03/17 10:30:21 AM
67984	Sven Charleer	commented	2013-03-17T10:39:06Z	(null) 	http://teamschi.wordpress.com/2013/03/12/testing-paper-prototype/comment-page-1/#comment-26	(null)	(null)	chikul13	<p>If the user receives a warning first, it shouldn&#8217;t be an issue.</p> <p>Usually apps seperate user management from core functionality. While a complete seperate screen might not be the ideal solution, there are other ways apps of today solve this issue.</p> 	2013/03/17 10:45:29 AM
67985	Sven Charleer	commented	2013-03-17T10:46:09Z	(null) 	http://lpg13.wordpress.com/2013/03/08/digital-prototyping/comment-page-1/#comment-36	(null)	(null)	chikul13	<p>Facebook&#8217;s old iOS app wasn&#8217;t completely native. They found a workaround (as did others) to easily port their web app to mobile phone stores. Something to look into <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /> </p> 	2013/03/17 11:00:36 AM
68137	laurenssion	commented	2013-03-17T17:43:28Z	(null) 	http://chiconcarne.wordpress.com/2013/03/15/evaluating-the-first-version-of-the-friet-app/comment-page-1/#comment-19	(null)	(null)	chikul13	<p>I agree that letting the user change the rating is a good way to fix incorrect ratings afterwards. But I donu2019t think incorrect ratings will be that big of an issue. If the +1 and -1 buttons are clearly marked and on the bottom of the screen, I think itu2019s quite clear it immediately makes the rating.</p> <p>I find it interesting you discovered the issue of the misleading visualisation of the rating. The bar indeed doesnu2019t give any idea of the amount of ratings that have been made. How did you discover this issue in user testing? And is it really an issue? Because YouTube seems to take the same approach, and you also did include the amount of ratings.</p> <p>If it is, changing the length of the bar is a possible approach to incorporate the amount of ratings in the visualisation. The problem is that rating might be less clear/visible if there are only a few votes. Have you considered other possibilities, such as a thicker bar in case of more votes? In that case you still use the complete screen width.</p> 	2013/03/17 05:49:53 PM
68227	Tom Piot	commented	2013-03-17T21:24:01Z	(null) 	http://chiconcarne.wordpress.com/2013/03/15/evaluating-the-first-version-of-the-friet-app/comment-page-1/#comment-21	(null)	(null)	chikul13	<p>On our to-do list <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':)' class='wp-smiley' /> !</p> 	2013/03/17 09:37:18 PM
68228	Tom Piot	commented	2013-03-17T21:23:34Z	(null) 	http://chiconcarne.wordpress.com/2013/03/15/evaluating-the-first-version-of-the-friet-app/comment-page-1/#comment-20	(null)	(null)	chikul13	<p>The difference with Youtube is you don&#8217;t see many ratings next to each other, so it&#8217;s not much of an issue there.</p> <p>The issue was discovered when we asked users to indicate which frituur had the best rating. Some people had no clue what the numbers next to the bar meant. </p> <p>We&#8217;re not too worried about the rating bar of a certain frituur not filling the entire width of the screen. The list is already crowded so a bit more whitespace won&#8217;t hurt. Of course, this is only sensical if evaluation proves everybody can now visually distinguish the best frituur immediately. If that fails, we&#8217;ll have to re-re-invent the way we visualize it.</p> <p>Thanks for the reply <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':)' class='wp-smiley' /> !</p> 	2013/03/17 09:37:18 PM
63937	pj_verbruggen	commented	2013-03-10T16:51:16Z	(null) 	http://lpg13.wordpress.com/2013/03/08/digital-prototyping/comment-page-1/#comment-28	(null)	(null)	chikul13	<p>I think a mobile web app is the best option for us students because like you said it is platform independent. Platform specific implementation can maybe have benefits for more complex stuff.<br /> The Tiggzi site seems very cool, we will definitely look into that too! If we find a free alternative, we will share it here!</p> 	2013/03/10 05:06:06 PM
63938	pj_verbruggen	commented	2013-03-10T17:06:07Z	(null) 	http://chinterest.wordpress.com/2013/03/08/testing-the-paper-prototype/comment-page-1/#comment-23	(null)	(null)	chikul13	<p>Thanks for the comments.<br /> About the swiping: A tutorial can indeed be used and we also think we can hint the gesture by putting a small line of a next screen at each side. Hopefully this will raise the idea that there is more and that you can pull it from the side..<br /> About the icons: 4 icons is acceptable but maybe we can drop the &#8216;favorite&#8217; or the &#8216;follow&#8217; icon depending on the context.</p> 	2013/03/10 05:06:09 PM
64517	pj_verbruggen	commented	2013/03/11 12:16:33 PM	(null) 	http://chinterest.wordpress.com/2013/03/08/testing-the-paper-prototype/comment-page-1/#comment-25	(null)	(null)	chikul13	<p>I totally agree with the tutorial remark. I always skip such things <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':)' class='wp-smiley' /> ! In my opinion, the best solution is hinting that there is more at the side of a screen, but we will need to verify this with testing. I think we may also not underestimate our users, swiping gestures are becoming mainstream with the rise of touchscreens, even on desktops!</p> 	2013/03/11 12:20:31 PM
66066	pj_verbruggen	commented	2013-03-14T12:25:58Z	(null) 	http://jetschi.wordpress.com/2013/03/12/paper-prototype-finalization/comment-page-1/#comment-30	(null)	(null)	chikul13	<p>The group thing is a good idea but indeed &#8216;very&#8217; complex for the scope of the project. If you only allow users that sign in with their Google+ account then you can maybe access thing group information from there? This can take away the management of the groups and a lot of other things.. But still, first focus on the core functionality <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':)' class='wp-smiley' /> !</p> 	2013/03/14 12:38:52 AM
64563	Sven Charleer	commented	2013-03-11T14:00:30Z	(null) 	http://jetschi.wordpress.com/2013/03/06/prototype-iteration-1-finished/comment-page-1/#comment-28	(null)	(null)	chikul13	<p>Exactly. If your basic features work perfectly, then think about adding new features like comments.<br /> As for the like button spamming facebook, try to implement it in a way that it gives the user the choice, without adding too many steps to the process.</p> 	2013/03/11 02:06:42 PM
68702	Sander Voeten	commented	2013-03-18T14:14:54Z	(null) 	http://lpg13.wordpress.com/2013/03/08/digital-prototyping/comment-page-1/#comment-37	(null)	(null)	chikul13	<p>It&#8217;s certainly a good point to say that native apps have speed as advantage and web apps are cross-platform, but I don&#8217;t believe that feature-wise there are that many differences these days. Certainly not when you combine Javascript frameworks like JQuery with wrapper-tools like Phonegap to make use of the camera, accelerometer and other sensors of the mobile devices.<br /> Tiggzi seems a really nice tool to create the digital prototype, but should it not be possible to make 2 apps (with 3 pages) and link them together by yourself?!? It&#8217;s just an idea <img src='https://s0.wp.com/wp-includes/images/smilies/icon_biggrin.gif' alt=':D' class='wp-smiley' /> Because linking the exported html seems not that difficult.</p> 	2013/03/18 02:20:01 PM
69051	willemmat	commented	2013-03-19T12:43:13Z	(null) 	http://jetschi.wordpress.com/2013/03/12/paper-prototype-finalization/comment-page-1/#comment-33	(null)	(null)	chikul13	<p>I haven&#8217;t seen the paper prototype in person, but it seems to me that the filters might still be a bit confusing. Is it entirely clear that when you click on the name of the filter you see the settings?</p> 	2013/03/19 12:58:17 AM
69325	Michael Gobbers	commented	2013-03-19T09:54:45Z	(null) 	http://chinterest.wordpress.com/2013/03/08/testing-the-paper-prototype/comment-page-1/#comment-30	(null)	(null)	chikul13	<p>I actually tested your paper prototype the first time and I think you really came to the right conclusions. The first prototype was way to complicated and by reducing the scope and rethinking everything with simplicity in mind it will be a lot more useable.</p> 	2013/03/19 10:05:54 AM
69337	Michael Gobbers	commented	2013-03-19T10:09:54Z	(null) 	http://jetschi.wordpress.com/2013/03/12/paper-prototype-finalization/comment-page-1/#comment-34	(null)	(null)	chikul13	<p>I&#8217;m having some trouble imagining what you are talking about. Some screenshots could be useful.</p> 	2013/03/19 10:21:05 AM
69532	dvargemidis	commented	2013-03-19T16:08:08Z	(null) 	http://hatchi13.wordpress.com/2013/03/15/userevaluations/comment-page-1/#comment-30	(null)	(null)	chikul13	<p>We haven&#8217;t yet, but that&#8217;s our top priority, as &#8216;programmers&#8217;, generally speaking, aren&#8217;t the target audience for our app. The reason that we only got our prototype evaluated by programmers up to now is that those persons were the only ones available during the Tuesday session.</p> 	2013/03/19 04:09:46 PM
69533	Erik Duval	commented	2013-03-19T15:57:25Z	(null) 	http://hatchi13.wordpress.com/2013/03/19/uadvise/comment-page-1/#comment-29	(null)	(null)	chikul13	<p>I like the way that you put some real thought in the naming of your app&#8230;</p> 	2013/03/19 04:09:46 PM
69614	apirlot4kul	commented	2013-03-19T17:55:18Z	(null) 	http://teamschi.wordpress.com/2013/03/12/testing-paper-prototype/comment-page-1/#comment-30	(null)	(null)	chikul13	<p>This is also what we had in mind. This maybe isn&#8217;t really clear from the blog. It is indeed an action that takes some consideration and the idea was to give a warning. Sominthing like: &#8216;Are you really sure you want to delete this person?&#8217;</p> 	2013/03/19 05:56:15 PM
69615	Joris Schelfaut	commented	2013-03-19T17:44:38Z	(null) 	http://teamschi.wordpress.com/2013/03/12/testing-paper-prototype/comment-page-1/#comment-29	(null)	(null)	chikul13	<p>To address the problem of the &#8220;little cross and the small logo next to username&#8221;, perhaps using a tool tip when the user hovers over the icon would already suffice. Another option is for example to add a title for each column of the user management table.</p> <p>I like the way you indicated the points of focus on the images by the way. Another extra idea would be to use enumerations of each issue and use the numbers on the image on the relevant places.</p> 	2013/03/19 05:56:15 PM
70386	srousseeuw	commented	2013-03-20T17:53:46Z	(null) 	http://igchi.wordpress.com/2013/03/20/studio-session-3-paper-prototyping/comment-page-1/#comment-30	(null)	(null)	chikul13	As for the &#8220;username-problem&#8221;, you can maybe use Facebook or Twitter to link with your app? It would then be also more easy to find buddies off course!<br /> Just a general remark that the adaptations would be more clear when you again show some screenshots/pictures of your new prototype <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':-)' class='wp-smiley' /> </p> 	2013/03/20 05:57:37 PM
70544	Erik Duval	commented	2013-03-20T22:35:14Z	(null) 	http://igchi.wordpress.com/2013/03/20/studio-session-3-paper-prototyping/comment-page-1/#comment-31	(null)	(null)	chikul13	One thing that is rather unclear from your description is HOW you came to your conclusions in the first iteration. Describing that in some detail is important, because otherwise it is impossible to judge wether or not the conclusions were reasonable interpretations, the only interpretations, etc.</p> 	2013/03/20 10:47:05 PM
70912	Erik Duval	commented	2013-03-21T08:15:29Z	(null) 	http://chinterest.wordpress.com/2013/03/20/digital-prototyping/comment-page-1/#comment-31	(null)	(null)	chikul13	<p>Tiggzi does look interesting&#8230; Would be useful to also start thinking about how you want to evaluate the next prototype&#8230;</p> 	2013/03/21 08:23:03 AM
71225	Jose Luis Santos	commented	2013-03-21T16:58:05Z	(null) 	http://chiconcarne.wordpress.com/2013/03/01/first-paper-prototype/comment-page-1/#comment-22	(null)	(null)	chikul13	<p>I don&#8217;t know whether the progress bar is the best option to show how many people has rated positively or negatively the frituur since it indicates progress&#8230; maybe other options such as thumbs up or down can be other alternative&#8230; but it is only an idea <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':-)' class='wp-smiley' /> </p> 	2013/03/21 04:58:27 PM
71536	pj_verbruggen	commented	2013-03-22T12:11:57Z	(null) 	http://hatchi13.wordpress.com/2013/03/19/uadvise/comment-page-1/#comment-32	(null)	(null)	chikul13	<p>I completely agree that a good name is necessary for an app, just to get this first interest from a viewer. We still have to think about our name. We are using RecoTweet for the moment (we recommend via Twitter) but that was just to fill up the place where the name has to come. Brainstorming about it is definitely the best way and perhaps even the only way!</p> 	2013/03/22 12:18:43 AM
71975	srousseeuw	commented	2013-03-22T10:35:10Z	(null) 	http://lpg13.wordpress.com/2013/03/21/digital-prototyping-update/comment-page-1/#comment-41	(null)	(null)	chikul13	<p>Thanks for sharing you now have the Standard plan for free, we mailed them too and hope they also grant our request as well! <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':-)' class='wp-smiley' /><br /> Nice logo btw, it&#8217;s really attractive and an eye-catching-sentence!</p> 	2013/03/22 10:40:41 AM
72025	pj_verbruggen	commented	2013-03-22T11:51:05Z	(null) 	http://lpg13.wordpress.com/2013/03/21/digital-prototyping-update/comment-page-1/#comment-42	(null)	(null)	chikul13	<p>I find it interesting to follow this blog. You have the same screens as our app (explore, for me (=to me), for you (=to others)). So the names are already a first thing to compare but you also chose for a tab bar to navigate. We went for a home button where you can then choose between the 3 options and we will probably try to replace it with a swiping option in next iteration. So with all these different options for actually the same idea we will be able to make a good comparison!</p> <p>Btw: really like your logo, I myself have really no creativity regarding such things so I count on my team members <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /> </p> 	2013/03/22 11:56:25 AM
72072	Gert van Wijn	commented	2013/03/22 12:24:02 PM	(null) 	http://lpg13.wordpress.com/2013/03/21/digital-prototyping-update/comment-page-1/#comment-43	(null)	(null)	chikul13	<p>Home-button might be a good idea. Only then the user can&#8217;t go directly from screen-to-screen, but on the other hand it gives a better overview of the functionality your app provides.</p> <p>Swiping might be less usable, because you don&#8217;t know where you are and where you can go by just looking at the screen ..</p> 	2013/03/22 12:41:46 PM
72074	Gert van Wijn	commented	2013/03/22 12:33:29 PM	(null) 	http://chinterest.wordpress.com/2013/03/20/digital-prototyping/comment-page-1/#comment-32	(null)	(null)	chikul13	<p>Very nice that the exploring already works. It&#8217;s a good thing Tiggzi makes it real easy to work with backend services !</p> <p>But how do you plan on working with users ? Keep a user database of your own or going for a social media (e.g. Facebook) login ?</p> 	2013/03/22 12:41:49 PM
72075	Gert van Wijn	commented	2013/03/22 12:36:47 PM	(null) 	http://igchi.wordpress.com/2013/03/20/the-suggy-application/comment-page-1/#comment-33	(null)	(null)	chikul13	So you&#8217;re going to work with your own user database, if understand this correctly ? Might be easier to use a social-media login, where friend list already exist ?</p> <p>Secondly, you guys wanna suggest installed apps to others. To do this, you will have to access some device-specific contents, right ? So if you have to design the app for a specific platform, which platform will this be ?</p> 	2013/03/22 12:41:53 PM
72073	pj_verbruggen	commented	2013/03/22 12:39:51 PM	(null) 	http://chinterest.wordpress.com/2013/03/20/digital-prototyping/comment-page-1/#comment-33	(null)	(null)	chikul13	<p>We will go for a twitter log-in. I agree this can be a disadvantage if you want to go worldwide (regarding privacy and non-Twitter users)<br /> But for the scope of this project it is not a problem in our opinion. And Tiggzi makes it indeed very easy to really focus on the design and not let any back-end programming issues get in your way. So again, thanks for that tip!</p> 	2013/03/22 12:41:49 PM
72076	Joris Schelfaut	commented	2013/03/22 12:44:37 PM	(null) 	http://igchi.wordpress.com/2013/03/20/the-suggy-application/comment-page-1/#comment-34	(null)	(null)	chikul13	The friends thing indeed something we&#8217;re still having a discussion about (see also the post on session three).<br /> We&#8217;ll probably use Android for the implementation.</p> 	2013/03/22 12:57:08 PM
72123	Sam Agten	commented	2013-03-22T13:51:13Z	(null) 	http://lpg13.wordpress.com/2013/03/21/digital-prototyping-update/comment-page-1/#comment-44	(null)	(null)	chikul13	<p>Interested to hear why you put the tabs on the bottom (aren&#8217;t they usually on top?) And users react to that.</p> 	2013/03/22 01:57:49 PM
72139	Sam Agten	commented	2013-03-22T14:08:22Z	(null) 	http://igchi.wordpress.com/2013/03/20/the-suggy-application/comment-page-1/#comment-35	(null)	(null)	chikul13	Creating your own database is a bit out of scope for this course. You`ll also lose the advantage of having an existing user base.</p> 	2013/03/22 02:13:05 PM
72155	Sam Agten	commented	2013-03-22T14:23:05Z	(null) 	http://hatchi13.wordpress.com/2013/03/19/uadvise/comment-page-1/#comment-33	(null)	(null)	chikul13	<p>I agree with Erik, cool that you put some thought in the name. Some friendly critique: is the bottom image your logo? When designing, try to design in grayscale first before adding color. I think your use of color is a tad aggressive.</p> 	2013/03/22 02:28:15 PM
72156	Sam Agten	commented	2013-03-22T14:13:49Z	(null) 	http://chimovez.wordpress.com/2013/03/10/paper-prototype-evaluation/comment-page-1/#comment-24	(null)	(null)	chikul13	<p>Seconded. I couldn&#8217;t follow what you were saying. Like the fact that you are getting a discussion going but adding pictures would help put everyone on the same page.</p> 	2013/03/22 02:28:19 PM
72293	Gert van Wijn	commented	2013-03-22T17:25:34Z	(null) 	http://lpg13.wordpress.com/2013/03/21/digital-prototyping-update/comment-page-1/#comment-46	(null)	(null)	chikul13	<p>Most well known applications I use which work with tabs, Apple Appstore, Instagram, Whatsapp, Twitter, Skype, etc., have their tabs on the bottom of the pages.</p> <p>The reason for this seems to me the fact that the way people hold their mobile favors the bottom. When I hold my phone, my thumb, which I use to navigate through apps, is at the bottom. So it seems logical to put tabs on the bottom, because this allows people to navigate faster.</p> <p>But of course, this is just my point of view. In the next session we can evaluate this decision, by testing the usability of our application on other people.</p> 	2013/03/22 05:30:38 PM
73238	simonchuptys	commented	2013-03-23T14:20:00Z	(null) 	http://chinterest.wordpress.com/2013/03/20/digital-prototyping/comment-page-1/#comment-35	(null)	(null)	chikul13	<p>It&#8217;s looking really good already!<br /> Tiggzi looks like a pretty powerful tool for developing applications like these. Any idea how long it took to create the two screens you made?</p> 	2013/03/23 02:28:22 PM
73254	simonchuptys	commented	2013-03-23T14:33:57Z	(null) 	http://igchi.wordpress.com/2013/03/20/the-suggy-application/comment-page-1/#comment-36	(null)	(null)	chikul13	I think the concept might be appealing to many people (it does to me!). I often find myself looking for &#8216;that really useful app i used some months ago for solving that specific problem&#8217;&#8230; and then spending half an hour just installing and uninstalling apps i thought i used (but which i didn&#8217;t use after all). So, it&#8217;s really an app i would use.<br /> One remark however: how are we supposed to pronounce &#8216;SuggY&#8217;? For English users, it might be too close to &#8216;soggy&#8217; or worse, &#8216;sucky&#8217;. It might just be me, but i think the name needs some more thought <img src='https://s1.wp.com/wp-includes/images/smilies/icon_wink.gif' alt=';)' class='wp-smiley' /> </p> 	2013/03/23 02:43:35 PM
